Time,M0-1,M1-1,M2-1,M3-1,M4-1,M5-1,M6-1,M7-1,M0-2,M1-2,M2-2,M3-2,M4-2,M5-2,M6-2,M7-2
37.36605556,0.44310959,0.601856087,1.429210331,1.183012316,13.13208611,11.98747572,9.662239844,9.555604468,9.018998399,7.926689365,1.1473587,1.312705894,11.95610442,11.45035799,11.81517601,13.00495421
37.39385278,0.453931777,0.606006664,1.427735469,1.192550548,13.0921961,12.02359734,9.679117624,9.646323027,9.01913132,7.974926246,1.149459012,1.318297405,11.95610442,11.45035799,11.78727788,13.08613156
37.42164722,0.451695209,0.605786966,1.441248155,1.193985135,13.01269854,11.98747572,9.679117624,9.573592308,9.057849459,7.962877637,1.153102449,1.338946466,11.95610442,11.45035799,11.81517601,13.00495421
37.44945,0.45023336,0.60139016,1.447805432,1.19549275,13.01269854,11.98747572,9.662447786,9.60990214,9.083734791,7.962744171,1.159479844,1.344798091,11.9247976,11.48231943,11.78727788,12.96451262
37.47725278,0.44800694,0.603623373,1.450802122,1.199362875,13.05240028,11.98747572,9.712318046,9.60990214,9.109953721,7.974926246,1.158098883,1.340588152,11.95610442,11.45035799,11.81517601,13.08613156
37.50504167,0.456969105,0.604717207,1.458447138,1.199807213,13.0921961,12.02359734,9.695602121,9.609650003,9.176474999,7.987123764,1.161493313,1.355642111,11.95610442,11.45035799,11.81517601,13.00495421
37.53284722,0.453136298,0.605913503,1.451527485,1.202998176,13.01269854,11.98747572,9.695602121,9.627972427,9.189825901,8.024083532,1.168673105,1.352855532,11.95610442,11.48231943,11.81517601,13.04549381
37.56065,0.451487418,0.607373787,1.468443416,1.208207244,13.05240028,11.98747572,9.678909393,9.610154282,9.203336194,8.023946311,1.168056815,1.353368484,12.01953905,11.45035799,11.81517601,13.08613156
37.58845556,0.449283058,0.606714653,1.475914972,1.206737664,13.0921961,11.98747572,9.729057188,9.609650003,9.257833352,8.01170222,1.177395124,1.356415569,11.98747572,11.45035799,11.81517601,13.04549381
37.61624444,0.449121447,0.608310368,1.477724901,1.210622822,13.13208611,11.98747572,9.729271458,9.60990214,9.271722865,8.048896694,1.177204769,1.36145096,11.9247976,11.45035799,11.78727788,13.08613156
37.64405,0.446541008,0.609015586,1.493066121,1.212428251,13.13208611,11.98747572,9.729271458,9.591859233,9.299250575,7.999336736,1.177851087,1.359224637,11.95610442,11.45035799,11.81517601,13.08613156
37.67183889,0.453697466,0.608505724,1.492443952,1.210993462,13.0921961,12.02359734,9.780280162,9.628484387,9.299250575,8.036343287,1.189618614,1.373262868,11.9247976,11.45035799,11.81517601,13.00495421
37.69965,0.448456776,0.606277356,1.509900174,1.22202779,13.0921961,11.98747572,9.712532019,9.555848864,9.341120981,8.01170222,1.193301526,1.359987484,11.95610442,11.48231943,11.81517601,13.08613156
37.72744722,0.446921567,0.607330468,1.501988753,1.219987706,13.05240028,12.02359734,9.780280162,9.627972427,9.355421651,8.036343287,1.194304381,1.365604056,11.98747572,11.41911399,11.81517601,13.00495421
37.75523611,0.44579729,0.608132072,1.497466746,1.21792376,13.13208611,12.02359734,9.763470057,9.610154282,9.355421651,8.061604077,1.199391854,1.389586815,11.98747572,11.45035799,11.81517601,12.96451262
37.78304722,0.447229931,0.609480449,1.499251472,1.219240309,13.13208611,12.02359734,9.729057188,9.627972427,9.412341213,8.061184807,1.202407978,1.392108424,11.98747572,11.45035799,11.81517601,13.08613156
37.81085833,0.447944146,0.608060676,1.519322389,1.22407342,13.13208611,11.98747572,9.746034133,9.591607478,9.426574141,8.073770314,1.207827429,1.390470187,11.98747572,11.45035799,11.8436276,13.08613156
37.83864444,0.45189164,0.611816952,1.513271094,1.230721803,13.13208611,12.02359734,9.746248704,9.664701827,9.440983988,8.048756115,1.20923381,1.392642036,11.98747572,11.45035799,11.81517601,13.08613156
37.86644722,0.438106492,0.610387982,1.536833543,1.228819152,13.13208611,11.98747572,9.729057188,9.664701827,9.513956729,8.099134519,1.213712396,1.392275431,11.98747572,11.45035799,11.8436276,13.08613156
37.89425556,0.443336187,0.612356938,1.533536083,1.229987611,13.13208611,11.98747572,9.712318046,9.627972427,9.528806526,8.086372072,1.222256907,1.405976572,11.98747572,11.45035799,11.81517601,13.08613156
37.92204167,0.444986316,0.613637418,1.539601089,1.233070421,13.13208611,12.05980409,9.729271458,9.64657594,9.499293062,8.13723184,1.21866968,1.409878458,11.98747572,11.45035799,11.81517601,13.08613156
37.94984167,0.450657167,0.610707097,1.538984561,1.236954783,13.13208611,11.98747572,9.763034932,9.628224952,9.513956729,8.137376829,1.222937315,1.406332933,12.01953905,11.45035799,11.81517601,13.04549381
37.97765278,0.452828127,0.615993807,1.547732601,1.242089624,13.13208611,11.98747572,9.814401826,9.664701827,9.573468299,8.137380067,1.222728013,1.414546617,11.98747572,11.45035799,11.81517601,13.04549381
38.00546111,0.45107816,0.613390457,1.552990339,1.242851462,13.13208611,11.98747572,9.746034133,9.627972427,9.543675044,8.124564577,1.230789177,1.417917357,11.98747572,11.45035799,11.78727788,13.08613156
38.03325833,0.461194338,0.615914762,1.547163243,1.243390109,13.13208611,12.05980409,9.763034932,9.702066193,9.573640541,8.124419777,1.234062962,1.427358905,11.98747572,11.45035799,11.81517601,13.08613156
38.06105,0.462020941,0.61489772,1.554590526,1.245468787,13.13208611,12.05980409,9.763470057,9.646323027,9.573468299,8.13723184,1.246526385,1.426453435,11.98747572,11.45035799,11.8436276,13.08613156
38.08886111,0.448367719,0.612083858,1.56604128,1.247758471,13.13208611,12.02359734,9.780059604,9.70180516,9.588737983,8.162906052,1.240598901,1.431103851,11.98747572,11.45035799,11.81517601,13.08613156
38.11665833,0.449400262,0.612383388,1.574530004,1.249638762,13.13208611,11.98747572,9.797329037,9.646323027,9.588565523,8.124419777,1.240528123,1.446143575,11.98747572,11.45035799,11.81517601,13.08613156
38.14444444,0.453932421,0.612333206,1.581364826,1.254709495,13.13208611,12.02359734,9.780280162,9.60990214,9.588565523,8.150060594,1.245418021,1.444022869,11.98747572,11.45035799,11.8436276,13.04549381
38.17225556,0.449111092,0.612505786,1.596754813,1.259590336,13.13208611,11.98747572,9.763034932,9.664701827,9.588565523,8.124564577,1.250292446,1.442108792,11.98747572,11.45035799,11.81517601,13.08613156
38.20004167,0.454165147,0.610240786,1.594301709,1.254008918,13.13208611,12.05980409,9.831720039,9.683108854,9.633972531,8.150060594,1.254772014,1.447442244,11.98747572,11.41911399,11.81517601,13.08613156
38.22785,0.456967448,0.61292048,1.600635382,1.261090107,13.13208611,12.09609607,9.814623007,9.70180516,9.603681959,8.1890975,1.261731928,1.441714148,11.98747572,11.45035799,11.81517601,13.08613156
38.25565,0.452273939,0.613514904,1.609460045,1.260087068,13.13208611,12.02359734,9.780280162,9.646323027,9.664872563,8.175917032,1.265548475,1.453652905,12.01953905,11.45035799,11.78727788,13.08613156
38.28346111,0.445390954,0.614924654,1.606416824,1.262722501,13.13208611,12.05980409,9.831720039,9.72053055,9.649323945,8.175917032,1.264440935,1.454189909,12.01953905,11.45035799,11.81517601,13.08613156
38.31125556,0.451741832,0.613340718,1.610581475,1.26351498,13.13208611,11.98747572,9.763034932,9.777421373,9.664695083,8.175917032,1.267937687,1.46315976,11.98747572,11.48231943,11.81517601,13.08613156
38.33905,0.449857568,0.614105698,1.616463695,1.265444343,13.13208611,12.09609607,9.814401826,9.683108854,9.618994424,8.215052747,1.274144935,1.46338455,11.98747572,11.45035799,11.81517601,13.08613156
38.36685833,0.453201506,0.613390415,1.619527466,1.271747964,13.13208611,12.05980409,9.780280162,9.683369481,9.649323945,8.188945133,1.279550325,1.461741052,11.98747572,11.45035799,11.81517601,13.08613156
38.39464722,0.456000054,0.61973536,1.641642755,1.27533913,13.13208611,12.09609607,9.797765392,9.664701827,9.664695083,8.228285257,1.280568318,1.466486041,12.1161328,11.45035799,11.81517601,13.08613156
38.42243611,0.454836876,0.62098743,1.651245044,1.27599856,13.13208611,12.05980409,9.832168643,9.702066193,9.634149556,8.228285257,1.283242049,1.47759149,11.98747572,11.45035799,11.81517601,13.08613156
38.45023333,0.452036746,0.620409645,1.661673113,1.279728251,13.13208611,12.02359734,9.849062829,9.683108854,9.664695083,8.188945133,1.287933485,1.475262557,12.01953905,11.45035799,11.81517601,13.12784484
38.47803056,0.454430096,0.615737871,1.670020814,1.284636547,13.13208611,12.05980409,9.831941534,9.683369481,9.664695083,8.228285257,1.293316689,1.481104576,11.98747572,11.45035799,11.81517601,13.08613156
38.50583889,0.447744924,0.613344072,1.675960992,1.285673142,13.13208611,12.02359734,9.866430218,9.664701827,9.664695083,8.241535346,1.293867337,1.496742156,12.0838675,11.45035799,11.81517601,13.08613156
38.53365,0.452882913,0.619637176,1.682101945,1.284770245,13.17300852,12.13247341,9.901695668,9.70180516,9.695678585,8.228285257,1.303454897,1.486244296,11.98747572,11.45035799,11.81517601,13.08613156
38.56146111,0.465960777,0.619911871,1.698428165,1.287845061,13.21402987,12.02359734,9.866657968,9.739554152,9.649323945,8.215205515,1.300814112,1.497617402,12.05166961,11.48231943,11.8436276,13.08613156
38.58925,0.455295075,0.619365187,1.699822536,1.284406942,13.21402987,12.09609607,9.849062829,9.739285051,9.680267721,8.215205515,1.311923734,1.500485811,12.05166961,11.45035799,11.81517601,13.08613156
38.61704722,0.452461638,0.620812679,1.709756837,1.295114999,13.13208611,12.02359734,9.849062829,9.683369481,9.695496591,8.228285257,1.319158346,1.503608204,12.05166961,11.45035799,11.8436276,13.08613156
38.64485833,0.458131076,0.619839574,1.713481307,1.29829207,13.17300852,12.05980409,9.884278375,9.664962054,9.68008596,8.241535346,1.315510181,1.5233654,12.05166961,11.45035799,11.87213302,13.08613156
38.67265833,0.451976799,0.619045787,1.704762492,1.294411627,13.17300852,12.09609607,9.866430218,9.75806869,9.742395253,8.268245402,1.320471841,1.518050903,12.05166961,11.45035799,11.81517601,13.08613156
38.70046667,0.458920583,0.61671015,1.734904388,1.302511815,13.13208611,12.09609607,9.814401826,9.75806869,9.711109219,8.268088316,1.330465668,1.524447452,12.0838675,11.51435104,11.8436276,13.08613156
38.72827222,0.451159731,0.61832111,1.725505787,1.298444622,13.13208611,12.09609607,9.884050298,9.720799233,9.695496591,8.254803027,1.326756561,1.541479788,12.05166961,11.45035799,11.90069231,13.08613156
38.75608056,0.455021807,0.624565055,1.733837478,1.305208275,13.17300852,12.13247341,9.84951207,9.758338209,9.68008596,8.254803027,1.334755948,1.539002866,12.01953905,11.45035799,11.90069231,13.08613156
38.78388889,0.454533156,0.619643709,1.73324353,1.311759443,13.13208611,12.13247341,9.849290256,9.77715143,9.726742101,8.268088316,1.339657952,1.53374733,12.0838675,11.45035799,11.87213302,13.08613156
38.81169444,0.452113822,0.62040968,1.739571449,1.311596242,13.17300852,12.13247341,9.884050298,9.739285051,9.742395253,8.281548519,1.343221599,1.540883207,11.98747572,11.45035799,11.81517601,13.08613156
38.83948611,0.45652239,0.618296745,1.754010423,1.310735193,13.21402987,12.13247341,9.901695668,9.739285051,9.711109219,8.254803027,1.341862264,1.546826009,12.1161328,11.48231943,11.81517601,13.08613156
38.86728056,0.456114419,0.62038462,1.757787346,1.318224015,13.21402987,12.09609607,9.866657968,9.72053055,9.742582171,8.268088316,1.344765148,1.566654441,12.0838675,11.45035799,11.81517601,13.08613156
38.89509167,0.454410344,0.622538362,1.780583231,1.324282877,13.29636992,12.13247341,9.884050298,9.70180516,9.742395253,8.281548519,1.352979289,1.563910506,12.1161328,11.45035799,11.81517601,13.08613156
38.92290278,0.456976469,0.61886556,1.771751065,1.322756859,13.13208611,12.09609607,9.901695668,9.683108854,9.75806869,8.268245402,1.359736513,1.553922769,12.1161328,11.51435104,11.81517601,13.08613156
38.9507,0.463534554,0.624186063,1.789497959,1.32851285,13.21402987,12.09609607,9.866657968,9.739816003,9.742395253,8.295026777,1.357693743,1.566496183,12.0838675,11.45035799,11.81517601,13.25360446
38.97850556,0.455165817,0.620913468,1.799093081,1.336459157,13.25515029,12.09609607,9.884278375,9.77715143,9.789851774,8.295026777,1.365560343,1.582299862,12.1161328,11.51435104,11.81517601,13.08613156
39.00629167,0.465300506,0.625241875,1.803081574,1.330653585,13.21402987,12.09609607,9.937297294,9.796264205,9.821910669,8.308523105,1.37230135,1.578471057,12.0838675,11.45035799,11.81517601,13.12784484
39.03408889,0.466396362,0.623408752,1.822081626,1.334972251,13.29636992,12.13247341,9.937297294,9.75806869,9.821718139,8.295026777,1.380635004,1.578115442,12.0838675,11.45035799,11.8436276,13.16966133
39.06189722,0.458488652,0.622581683,1.812473594,1.337263671,13.17300852,12.13247341,9.937297294,9.77715143,9.789851774,8.281548519,1.374990269,1.605463629,12.0838675,11.45035799,11.87213302,13.21158115
39.08968611,0.465249362,0.623886635,1.816300974,1.335956995,13.21402987,12.13247341,9.866657968,9.77715143,9.75806869,8.308523105,1.382284567,1.613441443,12.0838675,11.45035799,11.90069231,13.16966133
39.11748889,0.452343392,0.625869368,1.836575372,1.341962542,13.21402987,12.13247341,9.902158336,9.758338209,9.789851774,8.322037517,1.395781275,1.606767238,12.1161328,11.48231943,11.8436276,13.12784484
39.14528889,0.44838401,0.622634291,1.850989554,1.342717122,13.21402987,12.13247341,9.884050298,9.739285051,9.77394983,8.295026777,1.392307633,1.617188918,12.1161328,11.51435104,11.92930553,13.16966133
39.1731,0.45846845,0.628339847,1.864164867,1.346380416,13.29636992,12.13247341,9.991252536,9.834579971,9.837875374,8.308684463,1.401831069,1.628214091,12.1161328,11.48231943,11.87213302,13.16966133
39.20089167,0.467893018,0.622696389,1.870408859,1.348248153,13.21402987,12.13247341,9.937062362,9.75806869,9.821910669,8.295026777,1.398210316,1.631227471,12.1161328,11.45035799,11.90069231,13.08613156
39.2287,0.461922054,0.625316449,1.890602661,1.34830971,13.29636992,12.13247341,9.955018998,9.75806869,9.822103202,8.322199091,1.408710656,1.640553756,12.1161328,11.45035799,11.90069231,13.16966133
39.25648889,0.464378689,0.626398047,1.869751192,1.354956239,13.25515029,12.13247341,9.937062362,9.796264205,9.870253988,8.335731818,1.407171344,1.647155295,12.1161328,11.45035799,11.90069231,13.12784484
39.28429167,0.460572871,0.626953751,1.886701314,1.359730307,13.25515029,12.13247341,9.973237303,9.796264205,9.870451842,8.322199091,1.415817994,1.63816309,12.1161328,11.48231943,11.92930553,13.08613156
39.31209444,0.456186509,0.628803917,1.893920115,1.357601408,13.25515029,12.13247341,9.97324342,9.77715143,9.821718139,8.335731818,1.425549533,1.649760605,12.1161328,11.45035799,11.92930553,13.08613156
39.33989444,0.460529123,0.629561284,1.894262877,1.361878648,13.33868001,12.13247341,9.937062362,9.77715143,9.854053985,8.322037517,1.431221648,1.650151091,12.1161328,11.45035799,11.90069231,13.08613156
39.3677,0.457895508,0.629931313,1.912243506,1.363338882,13.17300852,12.13247341,10.00904532,9.77715143,9.902916614,8.335731818,1.428328643,1.670617002,12.0838675,11.48231943,11.92930553,13.08613156
39.39551111,0.462778361,0.627183253,1.915373591,1.370833369,13.29636992,12.13247341,9.937062362,9.796264205,9.870253988,8.335893611,1.433217585,1.673392976,12.1161328,11.45035799,11.92930553,13.08613156
39.42330278,0.462631074,0.626046935,1.92450145,1.369594548,13.29636992,12.16977458,9.973001688,9.77715143,9.902916614,8.335731818,1.440817974,1.672478002,12.1161328,11.45035799,11.92930553,13.08613156
39.45111389,0.463216744,0.627135596,1.936798183,1.369521728,13.29636992,12.13247341,9.991010454,9.758338209,9.919379799,8.349444668,1.451226577,1.674870061,12.1161328,11.45035799,11.87213302,13.08613156
39.47892222,0.464330296,0.629808034,1.938164531,1.375576203,13.25515029,12.13247341,9.973001688,9.815407043,9.902916614,8.322037517,1.45184358,1.689105496,12.1161328,11.45035799,11.92930553,13.25360446
39.50672778,0.462782313,0.630769636,1.949766313,1.385338768,13.29636992,12.13247341,10.02734909,9.854062291,9.902916614,8.335731818,1.463297166,1.694459516,12.1161328,11.45035799,11.92930553,13.08613156
39.53453056,0.46309944,0.627388529,1.959712295,1.380409334,13.29636992,12.13247341,9.973001688,9.834858806,9.919379799,8.363176083,1.46213553,1.689605364,12.1161328,11.45035799,11.92930553,13.08613156
39.56233889,0.466760086,0.629249783,1.95828254,1.388829309,13.25515029,12.13247341,10.02734909,9.815685441,9.902916614,8.349444668,1.465863142,1.7089913,12.1161328,11.48231943,11.92930553,13.16966133
39.59013889,0.465161186,0.629717816,1.967347209,1.387117977,13.29636992,12.13247341,10.0456797,9.854062291,9.902916614,8.376926077,1.469238843,1.70962253,12.1161328,11.45035799,11.92930553,13.21158115
39.61793611,0.460060488,0.628642319,1.997229768,1.400764795,13.25515029,12.13247341,9.991010454,9.834579971,9.919379799,8.363176083,1.48232339,1.742198707,12.1161328,11.45035799,11.90069231,13.12784484
39.645725,0.464082985,0.631674329,1.994238171,1.38901698,13.29636992,12.13247341,10.02759187,9.834579971,9.93586497,8.363176083,1.484416162,1.731225378,12.1161328,11.45035799,11.92930553,13.16966133
39.67353611,0.462495008,0.630542131,2.013051427,1.393261734,13.29636992,12.13247341,9.973001688,9.87357564,9.952576073,8.363176083,1.486193899,1.738867994,12.1161328,11.45035799,11.90069231,13.16966133
39.70132778,0.461371417,0.630491204,2.015494488,1.399856026,13.29636992,12.13247341,9.991252536,9.815407043,9.985861525,8.377092319,1.497048401,1.749835659,12.1161328,11.45035799,11.90069231,13.12784484
39.72913611,0.457181177,0.631553078,2.015770586,1.40329058,13.25515029,12.16977458,9.955018998,9.834579971,9.952372144,8.404815251,1.505643452,1.765640193,12.1161328,11.45035799,11.90069231,13.08613156
