Time,M0 - 3%,M1 - 3%,M2 - 1%,M3 - 1%,M4 - 6%,M5 - 6%,M6 - 8%,M7 - 8%
0.722883333,0.001903109,-0.011181134,0.042416152,0.108980355,0.050440457,0.180929873,0.091696085,-0.079110156
0.750686111,0.03073327,-0.022620355,0.085230356,0.030061833,0.103427647,0.07049389,0.073296134,-0.068818866
0.7785,-0.050021404,0.007866421,0.082006849,0.098438002,0.054820559,0.059836564,0.130498671,-0.080213426
0.806294444,-0.126218364,0.009266999,0.048719732,0.021839871,0.059343376,0.042553937,0.048784457,-0.064949556
0.834105556,0.041029353,0.003672332,0.084203585,0.050294401,0.047029911,0.055023145,0.085987338,-0.082182235
0.861897222,0.032655216,-0.010700183,0.059696565,0.024012049,0.07970262,0.065736611,-0.013233525,-0.070163808
0.889683333,-0.063631997,0.006730423,0.044472508,0.324434816,0.098310694,0.067238253,0.098810657,-0.073755415
0.917491667,0.003211845,-0.00227692,0.046594395,0.167897884,0.066407419,0.082168609,0.04999323,-0.071546499
0.945291667,-0.020335379,0.016298066,0.047199831,0.108596613,0.127368982,0.060812681,0.03942819,-0.076072973
0.973102778,-0.025141151,-0.007092148,0.058883109,0.119489331,0.146401269,0.095077654,-0.010992477,-0.09872677
1.000908333,0.008854649,-0.027520974,0.057060957,0.051334841,0.10371857,0.087485393,0.018956614,-0.135304189
1.028719444,-0.023261763,-0.023000209,0.067915966,-0.075559656,0.104347677,0.087130285,0.017298948,-0.101105723
1.056519444,-0.01793273,-0.009835018,0.058387752,0.081992003,0.107634642,0.107154466,0.112007007,-0.115388062
1.084313889,-0.04709786,-0.032213874,0.091704532,0.101396271,0.06001957,0.098416684,0.040142369,-0.096887709
1.112119444,0.005467151,-0.033839211,0.093532147,0.098958909,0.093597805,0.0723452,0.069103955,-0.118809268
1.139927778,0.009955987,0.023074687,0.080007918,0.072996853,0.161255122,0.023321923,0.020500973,-0.110316185
1.167716667,-0.000192918,-0.022732436,0.099092121,0.208522939,0.04852535,0.092644941,0.02269025,-0.078987329
1.195525,0.019506592,-0.006456039,0.100303526,0.050284253,0.041693633,0.057702878,0.062634392,-0.111057461
1.223316667,-0.058880918,-0.057426912,0.101756782,0.041793745,0.059440409,0.054927835,0.073959003,-0.140935581
1.251105556,-0.060275869,-0.066916489,0.095159927,0.06669543,0.075956258,0.072627279,0.130885117,-0.113529895
1.278919444,0.028486235,0.363646131,0.089595542,0.076132936,0.044511197,0.08519511,0.0622667,-0.110339094
1.306719444,0.031117194,0.048422613,0.101689034,0.044597723,0.062278798,0.068111678,0.04450208,-0.101359161
1.334511111,-0.017228012,-0.107611281,0.067023535,0.072159276,0.108420655,0.079950286,0.040164242,-0.10445705
1.362316667,0.022342512,-0.039571308,0.102901748,0.037296252,0.045104793,0.063132893,0.040298426,-0.090426629
1.390125,-0.03423613,0.036367339,0.081702216,0.061092936,0.063048811,0.10339745,0.105088011,-0.065784487
1.417936111,-0.050142368,-0.030945124,0.064961933,0.024024952,0.067315096,0.086975765,0.091366003,-0.12347287
1.445741667,-0.038377754,0.002993452,0.066574615,0.057566607,0.138784405,0.276584996,0.07879205,-0.10896918
1.473536111,0.007128183,-0.025593858,0.069770235,0.04014122,0.052436338,0.048850729,0.065331795,-0.101244861
1.501344444,-0.020018604,-0.008046913,0.091226596,0.054964566,0.074998407,0.099086649,0.05935954,-0.108679776
1.529141667,-0.053082335,0.015975983,0.087843181,8.61E-02,0.063927672,0.115938088,0.042356977,-0.122610232
1.556930556,-0.02987613,-0.014739446,0.098453305,0.089572204,0.044955671,0.104298235,0.066140214,-0.07967847
1.584716667,0.024272244,0.032738386,0.09544886,0.036660837,0.023954857,0.096907791,0.04302883,-0.086552589
1.612525,-0.079738368,0.045399345,0.090971995,0.099289965,0.070426144,0.08429534,0.089397704,-0.112801038
1.640325,-0.006672439,0.039812022,0.089665794,0.102471458,0.036041153,0.078029753,0.101507873,-0.113102457
1.668130556,0.066487516,-0.014652762,0.100753364,0.098068091,0.048339606,0.082339937,6.36E-02,-0.121945737
1.695941667,0.091844142,0.036828015,0.095309696,0.100283516,0.097757005,0.129663637,0.079456425,-0.12002433
1.723736111,-0.009604496,0.004682181,0.094720261,0.073015307,0.053434283,0.076864364,0.029965965,-0.11574798
1.751525,0.011419498,0.005920853,0.077822248,0.125252884,0.137708407,0.096671665,-0.017723719,-0.107145525
