Time,M0 - 31.5,M1 - 31.5,M2 - 31.5,M3 - 30C,M4 - 30C,M5 - 28.5C,M6 - 28.5C,M7 - 28.5C
25.63400833,2.631149798,1.470264025,2.681163411,3.343302758,3.017016112,3.240852484,2.988941962,4.497129671
25.66181111,2.628413207,1.48496485,2.69117062,3.363181401,3.052813206,3.238839802,2.984115191,4.542093023
25.68961667,2.648990092,1.485972197,2.692338663,3.381031653,3.034745927,3.256936141,3.011214881,4.526274944
25.71740833,2.652481181,1.498866892,2.709136822,3.389442904,3.050896448,3.261083868,3.011949769,4.576508915
25.7452,2.656921337,1.496579067,2.709029908,3.399094322,3.048996727,3.260968655,3.009863687,4.555754165
25.77300278,2.655838602,1.504556982,2.721140464,3.41875321,3.057655974,3.263144632,3.021466506,4.597650378
25.80081389,2.662256878,1.506667156,2.73217291,3.442403474,3.066364722,3.280484826,3.009054701,4.576543279
25.82860278,2.688778958,1.517101335,2.731015685,3.437360666,3.075085697,3.290881737,3.033291947,4.604731974
25.85641667,2.68298601,1.531743427,2.750405513,3.475592542,3.073248064,3.303603747,3.047524142,4.638017695
25.884225,2.689978242,1.539825957,2.771851108,3.482089769,3.081968978,3.291947891,3.04296386,4.645363487
25.91201667,2.698259349,1.530650818,2.771320817,3.509665437,3.114975737,3.313054272,3.061106042,4.664735239
25.939825,2.710261729,1.552166696,2.808535969,3.510993567,3.116933268,3.312009166,3.0588649,4.662328669
25.96763056,2.739055622,1.544747359,2.815863368,3.540590792,3.121076787,3.318394803,3.055902341,4.69695099
25.99542222,2.724203091,1.558128776,2.825319843,3.558476664,3.112908717,3.324840649,3.078842447,4.696864955
26.02323333,2.739637437,1.55850971,2.821993029,3.575101312,3.121024614,3.324878888,3.074152272,4.704489146
26.05103611,2.744582565,1.577840138,2.846680301,3.580669257,3.14366343,3.347610497,3.099127227,4.722263568
26.07884722,2.754712493,1.586705195,2.839107461,3.579305966,3.135388289,3.354315783,3.107050604,4.752623517
26.10665556,2.769919968,1.583797028,2.857709901,3.616311479,3.144712056,3.360871832,3.096933766,4.737253807
26.13445,2.765441622,1.589806033,2.868300266,3.651498225,3.16150085,3.377629309,3.103112646,4.755117283
26.16225556,2.768630634,1.603437131,2.876828106,3.673960985,3.15730493,3.366357868,3.103866135,4.747448396
26.19006667,2.777627984,1.604986209,2.888349577,3.678474152,3.183941076,3.367520583,3.119091895,4.773273922
26.217875,2.800534707,1.610420158,2.901464626,3.676941323,3.184050527,3.366461025,3.128719746,4.837055195
26.24569167,2.797216885,1.619322609,2.916138569,3.707501922,3.180772992,3.38892404,3.132832987,4.831539606
26.27350278,2.817208454,1.624682625,2.931851757,3.716864303,3.200282893,3.394535498,3.13035184,4.812751479
26.30131111,2.828052562,1.635277032,2.915411465,3.737377741,3.190486026,3.404839395,3.14106661,4.826181456
26.32911389,2.839030421,1.641156963,2.933381631,3.754856711,3.22682105,3.412924826,3.126318335,4.858605652
26.35690556,2.843849711,1.64212555,2.950139752,3.766025312,3.219030527,3.409412816,3.162546288,4.872338762
26.38469722,2.841068446,1.657563623,2.962574761,3.772485916,3.238057763,3.402531664,3.155806897,4.891691921
26.41248611,2.857012317,1.66841265,2.97342753,3.782329937,3.236993312,3.430400789,3.191429448,4.880607103
26.44029167,2.851451524,1.668245652,2.967134178,3.805365105,3.23589479,3.452856593,3.186096146,4.908494597
26.46808333,2.873270904,1.674465578,2.963338255,3.842482265,3.250672285,3.438682731,3.181910517,4.922525635
26.49586944,2.891224532,1.684236359,2.989996677,3.864974996,3.262070617,3.455290035,3.188698254,4.908705845
26.52368056,2.899250955,1.692346585,3.004490275,3.857926556,3.2575232,3.461272629,3.187804911,4.93672171
26.55148889,2.88399808,1.709143477,3.027332602,3.871858167,3.273701157,3.475879678,3.192958759,4.951121982
26.57928889,2.903641313,1.703137572,3.032329478,3.88412562,3.264442634,3.474685961,3.208541797,4.994686583
26.60709722,2.911766715,1.724689877,3.054058291,3.916226695,3.284295513,3.480664768,3.218158794,4.980099097
26.63488889,2.93941552,1.72627602,3.049035734,3.905416971,3.287875377,3.495562374,3.23668771,4.997631009
26.66268889,2.927555112,1.735106431,3.060068583,3.943561308,3.309260655,3.489271456,3.229598994,5.018424944
26.69049167,2.941020418,1.749258925,3.055743498,3.941587695,3.320093151,3.500379037,3.231372599,5.033456579
26.71829444,2.935646578,1.751126711,3.077163087,3.974974147,3.317648821,3.510334014,3.243886269,5.057619409
26.74609444,2.960143958,1.760611819,3.107923029,3.967481832,3.314028098,3.530593437,3.260171448,5.057553307
26.7739,2.968731337,1.77308489,3.098986374,3.978734647,3.329904932,3.52163558,3.260149061,5.048725955
26.80171111,2.972598837,1.772455336,3.128563239,4.01699081,3.335954142,3.526702843,3.26290975,5.069771737
26.82951667,2.987611734,1.784546371,3.117703324,4.003375108,3.343351354,3.533163923,3.270184692,5.103884863
26.857325,2.996416154,1.78308913,3.1302934,4.028451319,3.357172403,3.544663143,3.279544543,5.091403013
26.88511667,3.002834927,1.797237581,3.13667092,4.053983389,3.35955871,3.552399588,3.276648588,5.106951218
26.91290556,3.020748868,1.801666046,3.141275454,4.072142621,3.369674684,3.542020792,3.290550286,5.141620287
26.94070833,3.024853338,1.814106859,3.153232131,4.075984354,3.370981106,3.561415524,3.313209494,5.119522339
26.96851389,3.033940599,1.821680737,3.178516552,4.10444755,3.379859545,3.583805022,3.29055027,5.144946188
26.99632222,3.051608761,1.837713894,3.169079524,4.100277191,3.392631355,3.575848548,3.317009477,5.173783201
27.02411944,3.054936008,1.843256037,3.184229044,4.112629655,3.3825574,3.606651198,3.305603796,5.209623487
27.051925,3.077380056,1.848262562,3.190969879,4.139651787,3.426692331,3.593058249,3.335385698,5.206630634
27.07972222,3.078942229,1.85467518,3.210225299,4.15014695,3.432003573,3.618728964,3.338231417,5.206627483
27.10753056,3.084070532,1.862776878,3.235893463,4.193050023,3.439996898,3.606528364,3.32276307,5.249602717
27.13532778,3.106946778,1.89087892,3.228848634,4.180040262,3.437269037,3.627003527,3.341192506,5.246272531
27.16313889,3.089309762,1.881963704,3.230865694,4.208343025,3.42536056,3.606479924,3.34906069,5.259728996
27.19095,3.120347057,1.899669047,3.253965448,4.221533422,3.454839415,3.640661692,3.347995391,5.273326025
27.21874167,3.109698805,1.908858163,3.275600337,4.241563525,3.464389206,3.649015884,3.372756448,5.287050017
27.24655,3.116761522,1.90913031,3.290879278,4.25506249,3.469837697,3.64769874,3.381958623,5.349937406
27.27435556,3.133938645,1.92861854,3.286793964,4.28261323,3.478159359,3.635283452,3.377778498,5.314774028
27.30214722,3.156965633,1.927590096,3.276430583,4.259623436,3.494780305,3.655969539,3.398054457,5.349769331
27.32995833,3.179518953,1.94185722,3.322753999,4.275516611,3.465672015,3.67861815,3.387951086,5.346390707
27.35776667,3.165303296,1.951896294,3.320519827,4.296293554,3.50461436,3.670112951,3.398104658,5.314658508
27.38557778,3.179440915,1.966195617,3.319464655,4.307960464,3.493370558,3.682867412,3.407319172,5.374790137
27.41336389,3.18324402,1.977377194,3.3099444,4.331502686,3.49760163,3.680118205,3.422973917,5.389169329
27.44117222,3.181349315,1.986600678,3.36199484,4.336249542,3.538938785,3.711796699,3.41246506,5.400071895
27.46896667,3.207318495,1.992497078,3.344373767,4.348366894,3.526036716,3.714754668,3.434377002,5.42191794
27.496775,3.230822765,2.01281343,3.363045133,4.377401812,3.501816576,3.720600329,3.439682018,5.41454446
27.52458611,3.221977868,2.017801572,3.35971902,4.399467949,3.541867674,3.719138073,3.436539309,5.451447301
27.55239444,3.241933054,2.013945817,3.375367878,4.419371242,3.559458847,3.72648034,3.455740372,5.447860874
27.5802,3.24283092,2.027202927,3.4060334,4.432114693,3.54782587,3.732394631,3.457783804,5.447805405
27.60800556,3.248861596,2.039762116,3.388862378,4.424385444,3.556471279,3.759465467,3.461045427,5.47012771
27.63581389,3.264114625,2.042509883,3.401467461,4.467808034,3.581732641,3.754892596,3.468561709,5.508089395
27.66360278,3.260987568,2.052863525,3.444539115,4.472990107,3.571284774,3.747319017,3.477405633,5.492827713
27.69141389,3.275397616,2.066505533,3.431595486,4.499068605,3.578713006,3.76245017,3.484935244,5.531312649
27.719225,3.295067477,2.071192652,3.442155239,4.465138823,3.587751329,3.791561007,3.484978076,5.546726386
27.747025,3.305605005,2.092350928,3.456490648,4.512321578,3.602977175,3.780744702,3.504821367,5.53119637
27.77481111,3.305597474,2.097533578,3.464934153,4.522917637,3.61514319,3.805649442,3.502604259,5.566412032
27.80261667,3.320563642,2.1094626,3.456487731,4.555278496,3.627559804,3.805578712,3.50820833,5.586117999
27.83041111,3.324802098,2.120322449,3.472213579,4.5310232,3.609067699,3.794659864,3.517148022,5.594189672
27.85821944,3.344312484,2.13064458,3.50681044,4.552640461,3.627613495,3.816574176,3.519392147,5.598291372
27.88603056,3.356393639,2.135106427,3.519216984,4.558166186,3.649474282,3.824480225,3.557188669,5.626288784
27.91384167,3.364247953,2.135113469,3.511611189,4.613547201,3.655780306,3.827656558,3.530769776,5.63856224
27.94164722,3.373071815,2.158156793,3.526750113,4.593853573,3.654277896,3.830840172,3.543567774,5.654935786
27.96945833,3.401367136,2.161017258,3.533072036,4.613610049,3.679865058,3.858229933,3.551406985,5.667414954
27.99726111,3.385529675,2.18308997,3.526736391,4.647686274,3.671801136,3.851778419,3.561824715,5.654849824
28.02506944,3.404856469,2.196394553,3.547314969,4.665118864,3.668658361,3.861506957,3.575873703,5.667221155
28.05287778,3.414113347,2.197147583,3.574638355,4.685542455,3.686317938,3.871318484,3.567794885,5.721724712
28.08068333,3.41525053,2.213361882,3.542007152,4.679630963,3.693097767,3.858315705,3.584190229,5.708959925
28.10849444,3.433918844,2.237846876,3.601194111,4.703223571,3.721008024,3.88631688,3.59249296,5.713204477
28.1363,3.439845198,2.230340053,3.590419386,4.727237569,3.724298578,3.889600942,3.614195199,5.738800423
28.1641,3.455290066,2.253713059,3.606646534,4.727333883,3.726040148,3.896160005,3.606917638,5.760287689
28.19188611,3.451684508,2.259872903,3.618784671,4.742304107,3.712562965,3.904603171,3.623979429,5.808370831
28.21970556,3.47962719,2.279073304,3.609267265,4.745279915,3.756398492,3.91467793,3.633872318,5.768775279
28.24750556,3.477046868,2.278650421,3.618747233,4.763693978,3.729346863,3.904629432,3.614162276,5.790784688
28.27531389,3.491759207,2.297582741,3.649000132,4.772917923,3.749562257,3.906214361,3.637548585,5.826027787
28.30310278,3.492994278,2.30609128,3.661629816,4.80417672,3.759841587,3.928309295,3.635015517,5.817108596
28.3309,3.531851454,2.310390461,3.658802679,4.804264811,3.751220459,3.943828286,3.649875262,5.830343685
28.35868889,3.533139975,2.335408747,3.685924124,4.816748637,3.777053027,3.935146948,3.672709555,5.830343685
28.38649167,3.534357255,2.340309534,3.685740757,4.877991693,3.805435831,3.938553507,3.662422027,5.848326765
28.41429167,3.552460165,2.371377607,3.69724314,4.871523254,3.812455971,3.952438248,3.666190812,5.866334091
28.4421,3.564030728,2.358889856,3.694439563,4.881442849,3.794679588,3.966397302,3.695721935,5.893648674
28.46988889,3.585122076,2.377016031,3.704531782,4.881316061,3.7999392,3.975176448,3.681446749,5.921383487
28.49769444,3.579810258,2.39544285,3.733900514,4.894538845,3.798071931,3.987670349,3.708549033,5.916757556
28.5255,3.602487353,2.404111467,3.711846871,4.911348562,3.823010682,3.987635599,3.699505234,5.930776997
28.55329722,3.579806659,2.415850133,3.723573569,4.917844632,3.8194176,3.991391665,3.70994781,5.93551738
28.58110278,3.601116766,2.441233252,3.744380707,4.90456619,3.819429821,4.007318747,3.728269225,5.94007731
28.60891111,3.610543557,2.442800723,3.770012444,4.927899076,3.83567053,4.02385393,3.720357101,5.912134487
28.63672222,3.643459712,2.455032982,3.76702323,4.975649848,3.855742296,4.021909087,3.738893861,5.977942019
28.66451111,3.626886456,2.460754061,3.762486154,4.986170936,3.863213321,4.020067417,3.739002587,5.987413417
28.69231667,3.650396005,2.464902662,3.771550985,4.975735942,3.874334799,4.038367511,3.736404633,5.973170463
28.720125,3.665865222,2.486449827,3.808797259,5.01414725,3.881787499,4.051336871,3.738883398,6.011521244
28.74793333,3.675887703,2.517439207,3.799417542,5.028512619,3.891148168,4.045764138,3.768879913,6.02609347
28.77574722,3.691572117,2.514647767,3.79945465,5.04260576,3.893037423,4.051311978,3.745592368,6.030901052
28.80355,3.703151493,2.534157215,3.827946716,5.031887359,3.900616569,4.051336871,3.775403621,6.035796959
28.83134722,3.682895932,2.529673584,3.84205356,5.075199585,3.939125103,4.079515657,3.77825478,6.026149326
28.85914444,3.720655189,2.550725413,3.834206034,5.082484693,3.919795692,4.087128106,3.768707251,6.060386245
28.88695556,3.720604697,2.562795822,3.843662882,5.119570653,3.954820033,4.096704177,3.786412632,6.095375434
28.91475,3.720677025,2.577500236,3.858224946,5.108402454,3.948924943,4.096723984,3.801723545,6.08523737
28.94255,3.751829622,2.603230144,3.859860561,5.115885451,3.937370796,4.115971838,3.818608577,6.110474392
28.97034444,3.748839629,2.603864954,3.869856487,5.130702143,3.949017761,4.116079268,3.825716949,6.085326269
28.99814722,3.773153653,2.601461995,3.89624398,5.134436668,3.964779171,4.11986048,3.814374065,6.115545943
29.02595,3.776220737,2.626675996,3.891160147,5.157195277,3.976811115,4.125703165,3.860224623,6.1668852
29.05376111,3.796292194,2.632941508,3.897862739,5.176403457,3.98274419,4.131723457,3.850132507,6.135771703
29.08156111,3.807343605,2.65588179,3.889584347,5.215219688,4.009166788,4.149457787,3.857310743,6.120467725
29.10936389,3.805705998,2.664255633,3.907911086,5.211331251,3.998947006,4.157393095,3.864605297,6.15630062
29.137175,3.831127871,2.660999921,3.911295679,5.231056941,4.029787971,4.163437287,3.866066504,6.198008708
29.16498056,3.834104322,2.685289361,3.923137031,5.238927008,4.023579347,4.17548714,3.855856519,6.187439895
29.19276944,3.823139276,2.694030639,3.929960668,5.238970357,4.06563628,4.177466642,3.85743145,6.182256444
29.22058056,3.859880578,2.697341687,3.952444108,5.246959407,4.063405977,4.177452314,3.882247689,6.197913004
29.24838889,3.873000417,2.719197048,3.975348627,5.275118393,4.06984877,4.21440959,3.88376469,6.20843373
29.27618333,3.882967336,2.734433097,3.969923862,5.312102073,4.061322684,4.197974649,3.915213297,6.235194847
29.30398889,3.887890877,2.747136307,3.987600851,5.291271086,4.087040753,4.193746525,3.907680244,6.219194957
29.33178333,3.884494553,2.767226907,3.982258451,5.324372612,4.082663899,4.216492838,3.889705687,6.250963061
29.35959167,3.891139431,2.787760062,3.993002347,5.324510279,4.093476393,4.222651681,3.915204817,6.256358876
29.38737778,3.940334714,2.783291478,4.003773499,5.366225352,4.095640365,4.243709168,3.910662018,6.240348908
29.41519167,3.943839813,2.806460398,4.029162326,5.383308389,4.104374279,4.226878923,3.93810064,6.261725357
29.443,3.924985955,2.802630839,4.018196758,5.417840845,4.130834341,4.252162763,3.952136025,6.283569466
29.47081111,3.954170426,2.817122258,4.021902965,5.400388789,4.137556522,4.245759972,3.938153503,6.310914617
29.4986,3.954214441,2.8456656,4.010937749,5.38766099,4.119785672,4.260801804,3.930453405,6.299806505
29.5264,3.985821149,2.871934849,4.040290901,5.448396135,4.133059495,4.271362482,3.961408437,6.299806505
29.55420833,4.007366329,2.869485261,4.057053019,5.461705966,4.150996839,4.279998839,3.981964753,6.31077706
29.58199444,4.021927452,2.881589033,4.062629429,5.448421841,4.155557832,4.284311071,3.97262223,6.327350287
29.60980556,4.014703622,2.910464527,4.075829634,5.47070936,4.166997858,4.288715183,3.964583445,6.344066246
29.63759722,4.012769271,2.905460699,4.062528629,5.479619524,4.162272013,4.308565906,3.980328504,6.383456324
29.66540556,4.040204712,2.925673912,4.110214325,5.484173624,4.194485711,4.319404426,3.973980536,6.338573004
29.6932,4.038367433,2.921397544,4.090913151,5.497612245,4.189922353,4.319462523,3.981881461,6.377972458
29.72100556,4.053298471,2.9549413,4.102444461,5.524899603,4.196824598,4.33949156,4.014033816,6.372165349
29.74881111,4.077727118,2.946259997,4.129721417,5.53410377,4.203745632,4.310623253,4.007508229,6.389380423
29.77661111,4.073811981,2.97078849,4.12383357,5.552636231,4.227267721,4.330598875,4.0270628,6.400588802
29.80443056,4.087180466,2.980570295,4.133609168,5.57595571,4.231990284,4.344015964,4.02704833,6.394837072
29.83224167,4.115998627,2.992318473,4.143495277,5.585461701,4.229633184,4.355413693,4.038539117,6.383492792
29.86003889,4.1120998,3.000500007,4.153417123,5.57595571,4.241586789,4.355285754,4.05180801,6.423531059
29.88783611,4.127776654,3.019807395,4.14937518,5.580721151,4.246342919,4.348518998,4.048470859,6.435196628
29.91564167,4.121809418,3.016089203,4.167443442,5.642803859,4.237110019,4.378182304,4.060202202,6.435197571
29.94345556,4.14749801,3.038577839,4.177530614,5.618746732,4.270556122,4.380453646,4.065192376,6.435121802
29.97124444,4.153347576,3.063390225,4.179583178,5.667221877,4.300094969,4.38506052,4.082100069,6.470231007
29.99905278,4.159449337,3.069275994,4.185584897,5.62837644,4.272984283,4.401321774,4.090665799,6.458509101
30.02685556,4.177452314,3.100874801,4.199882701,5.672300579,4.315007035,4.40374659,4.068557434,6.458471337
30.05466667,4.191702989,3.100800552,4.212260537,5.682070922,4.317509027,4.439132327,4.088904886,6.481970168
