Time,M0-1 - 0%,M1-1 - 0%,M2-1 - 1%,M3-1 - 1%,M4-1 - 3%,M5-1 - 3%,M6-1 - 10%,M7-1 - 10%,M0 - 3%,M1 - 3%,M2 - 6%,M3 - 6%,M4 - 8%,M5 - 8%,M6 - 10%,M7 - 10%
18.98874167,0.260110485,0.192261905,0.447465939,0.490332482,0.788393569,0.675561168,0.456595815,0.361946482,1.033183172,0.833741886,3.154336292,3.762352375,4.359739919,4.90441921,4.671832229,6.11673896
19.01653333,0.255221755,0.180528176,0.447754465,0.487993744,0.788034146,0.673826277,0.459960939,0.337408158,1.043893643,0.838853007,3.157948332,3.775605166,4.412004381,4.917978112,4.645382452,6.150190052
19.04433611,0.266165514,0.189106516,0.451682964,0.50006316,0.790346191,0.675774836,0.456120032,0.363846479,1.045977885,0.834110935,3.181372529,3.830615401,4.463864939,4.948348615,4.717762976,6.212210582
19.07214722,0.254696634,0.215281184,0.445555877,0.475325121,0.795614946,0.683637737,0.462997083,0.368469466,1.048359522,0.843341587,3.209293434,3.844223198,4.519745411,5.021406939,4.757604313,6.229517623
19.09995556,0.269819044,0.201903412,0.450416594,0.48987998,0.797794755,0.683867847,0.464711364,0.370336758,1.049999789,0.847675148,3.240009485,3.865057122,4.543522972,5.086206479,4.79282584,6.305745748
19.12776667,0.266675946,0.175205923,0.450499237,0.485191428,0.803382485,0.685441999,0.46912606,0.359166937,1.063797963,0.849295129,3.265128917,3.903468202,4.582422205,5.075256917,4.826813889,6.428678146
19.15556389,0.253456972,0.213348767,0.457048213,0.485987873,0.809078558,0.689316043,0.4773312,0.373207557,1.064978202,0.852179385,3.27227939,3.956627368,4.592332379,5.108577816,4.879654587,6.39089816
19.18336667,0.260656928,0.21168392,0.452729043,0.494184215,0.807361144,0.696396546,0.478622152,0.362507995,1.059721526,0.860485643,3.334505838,3.990843261,4.629872561,5.142273187,4.912277828,6.428415135
19.21117778,0.257083347,0.201833609,0.450806463,0.49744052,0.812643703,0.691547489,0.481046434,0.381993112,1.076413707,0.86285185,3.363098788,3.994296912,4.665683169,5.215715313,4.985209166,6.42823902
19.23898056,0.260772856,0.20741009,0.455855832,0.486222983,0.816311531,0.697948007,0.48809931,0.360902998,1.074207731,0.865223626,3.40041868,4.024215727,4.678669297,5.258941514,5.007932078,6.531077593
19.26678056,0.256494917,0.204285428,0.45594068,0.494324834,0.817340633,0.708493833,0.483080296,0.360431807,1.079624321,0.870653722,3.428094773,4.095447029,4.753103238,5.267775407,5.048889796,6.564230359
19.29458889,0.262721366,0.154213076,0.460597911,0.495455975,0.821403089,0.703203512,0.487215527,0.372075367,1.079857548,0.872958729,3.438739916,4.127256471,4.788945991,5.287268553,5.063648854,6.630989429
19.322375,0.257221006,0.224131691,0.46155456,0.486963614,0.824499852,0.707878783,0.491421232,0.387831835,1.086843713,0.886210977,3.467423498,4.121320307,4.808637234,5.332681996,5.121000136,6.651728458
19.35018611,0.271205309,0.221259985,0.457509522,0.490081432,0.827348846,0.708306381,0.497214595,0.38401196,1.094400522,0.880762525,3.505371275,4.138598307,4.882753585,5.409196729,5.161360311,6.693275814
19.37798056,0.275791258,0.202890506,0.460950547,0.49284457,0.830365127,0.710955273,0.49600642,0.404178175,1.099105431,0.884246513,3.544629085,4.193238437,4.865433012,5.448421841,5.222000013,6.714288882
19.40578889,0.271434559,0.181998543,0.461274011,0.493278283,0.83464831,0.715001933,0.502565657,0.373548869,1.110128713,0.886664233,3.569502916,4.211174857,4.903353695,5.493102495,5.221825791,6.800203206
19.4336,0.261027824,0.238200346,0.4633097,0.490999179,0.833737173,0.717185084,0.504288761,0.398203632,1.112457711,0.886508272,3.628365261,4.291574889,4.957358535,5.520505915,5.260973377,6.822449653
19.46138889,0.265786113,0.223172203,0.462496109,0.500605859,0.841556073,0.726328278,0.501494794,0.411406589,1.119624587,0.896376518,3.653197592,4.304636941,4.991443277,5.534323872,5.29428125,6.904437318
19.48919167,0.272098162,0.210448467,0.459652164,0.501948778,0.84369914,0.726349932,0.507877954,0.391549506,1.122547526,0.897337592,3.698747024,4.30879572,5.060700334,5.580922997,5.390547723,6.919693682
19.51698611,0.255987684,0.175567407,0.464397516,0.502547175,0.847764252,0.725065133,0.512446069,0.423726082,1.123689725,0.9044643,3.722139377,4.349825726,5.070329427,5.580721151,5.390530552,6.98162688
19.54479167,0.282540566,0.203225362,0.461478937,0.504498458,0.849509439,0.729836622,0.519406825,0.430085568,1.131537101,0.904124842,3.750316674,4.356466041,5.086557692,5.638081155,5.458726182,6.997086437
19.57259444,0.255183195,0.223253664,0.468785795,0.502023021,0.854735181,0.731406608,0.51478549,0.400692521,1.135499966,0.906756991,3.808778172,4.389743096,5.14282893,5.706885795,5.47340057,7.060888198
19.60038611,0.265687289,0.210492073,0.467680166,0.518643774,0.859662738,0.732616243,0.521361232,0.40446916,1.139609349,0.912269028,3.829411399,4.419295637,5.177008265,5.737117902,5.495427766,7.151443948
19.62819722,0.264946246,0.182908764,0.47100485,0.50504709,0.860191869,0.741104072,0.523507593,0.401957998,1.150122129,0.916460295,3.85184304,4.4682369,5.211273622,5.783383519,5.551721446,7.150881088
19.65599444,0.261231537,0.202806642,0.476518973,0.517908073,0.858938673,0.741138191,0.525606009,0.404599187,1.152215153,0.920091501,3.881464291,4.501814656,5.250092734,5.825103253,5.621549439,7.184549714
19.68379167,0.263720842,0.1827246,0.477562484,0.512724539,0.862106224,0.743194454,0.528342423,0.406915922,1.148443193,0.921739716,3.897826238,4.533269532,5.285861263,5.841012497,5.669502496,7.30503141
19.71160278,0.266185045,0.176344628,0.47583529,0.513644504,0.867985956,0.750634881,0.527065822,0.418828025,1.159897852,0.925033911,3.978790974,4.540772691,5.322493603,5.922269783,5.673432925,7.270076002
19.73940833,0.255809496,0.213111749,0.474190654,0.514003752,0.870027852,0.746727951,0.531894988,0.422615875,1.16212586,0.923733728,3.987659131,4.58859091,5.326080009,5.961240648,5.722358233,7.34059011
19.76721944,0.242257048,0.221317112,0.473582613,0.522949282,0.875815603,0.758604159,0.535690879,0.419204011,1.167893423,0.92981102,4.02014581,4.593334595,5.371041371,5.961316368,5.776738182,7.394678873
19.79503056,0.293828251,0.190277324,0.476329102,0.516437967,0.879656743,0.75538862,0.53902305,0.429888043,1.182959795,0.932666936,4.056910435,4.648402258,5.447984652,6.018198325,5.819487418,7.47779097
19.82281667,0.255862891,0.147741947,0.479289139,0.514724282,0.881088944,0.758719517,0.542897625,0.424959454,1.187020301,0.937160662,4.094897849,4.709401743,5.475662057,6.035467284,5.832748351,7.525007502
19.85062778,0.268801467,0.253364998,0.480983603,0.527052561,0.886227442,0.760132348,0.54422107,0.419046297,1.191814126,0.943187361,4.123792777,4.698384298,5.491534971,6.076674029,5.84998036,7.563662119
19.87844167,0.277211086,0.258703682,0.48324291,0.52277318,0.886759633,0.768551642,0.545937825,0.421077268,1.192345008,0.946451565,4.175473396,4.742238215,5.519892357,6.094457492,5.930462187,7.641941753
19.90623333,0.271611665,0.224485105,0.484908066,0.519356994,0.894958253,0.763259595,0.551768509,0.431002942,1.194033289,0.950975288,4.177487917,4.790930484,5.5526107,6.136561672,5.967135913,7.652084169
19.93404722,0.26919,0.222001428,0.483685199,0.524277585,0.89786416,0.77420165,0.551645692,0.440118067,1.201592861,0.953182836,4.235210783,4.804893633,5.598668028,6.198003807,5.999785061,7.691841687
19.96185556,0.266862499,0.231216352,0.483971215,0.526673289,0.902838604,0.772160893,0.557488622,0.439113438,1.204668254,0.953235337,4.229050577,4.848133048,5.632680482,6.21066305,6.051887407,7.763714588
19.98965,0.258687643,0.223740637,0.482119694,0.537551184,0.900988078,0.773541072,0.559430592,0.453401377,1.213252635,0.961424702,4.271496727,4.899352193,5.70244469,6.280391548,6.071331287,7.815649071
20.01745556,0.265533147,0.19682588,0.487909278,0.527835709,0.909379073,0.779657718,0.567776883,0.442370133,1.209383074,0.964015507,4.288819772,4.929774233,5.698035328,6.299916739,6.160430604,7.858527061
20.04525556,0.259353605,0.211894856,0.491752617,0.537875404,0.911608828,0.785416958,0.569728719,0.446188258,1.226208347,0.969702063,4.373616708,4.948222884,5.783773343,6.326000562,6.190222505,7.858312265
20.07305278,0.264401958,0.217905764,0.488099169,0.540353903,0.910866906,0.784136161,0.567413256,0.448831524,1.229638071,0.974082642,4.394358482,4.963996,5.802493613,6.399533504,6.236680276,7.933976933
20.10085,0.26601765,0.231346324,0.486796927,0.535439758,0.914279512,0.787144617,0.572216456,0.441986448,1.230890238,0.975905335,4.436846392,5.040851568,5.854174745,6.420038907,6.268007975,7.955875271
20.12864722,0.263577726,0.232748355,0.490140344,0.544964334,0.916828679,0.79412997,0.576880372,0.452899068,1.234543463,0.97797706,4.482843616,5.060652513,5.882741995,6.447733322,6.310706121,8.011794291
20.15645278,0.258888702,0.238560586,0.493324721,0.547172112,0.92067256,0.793259135,0.574461893,0.451957405,1.248915811,0.981842419,4.514908777,5.063948955,5.946315589,6.510797954,6.310575522,8.057134657
20.18426389,0.255102719,0.238122719,0.49715137,0.553960908,0.933129741,0.800888051,0.576605545,0.458553021,1.247885067,0.992895452,4.517726401,5.141842328,5.981400918,6.539558165,6.375982029,8.07988205
20.21205278,0.255472441,0.224157813,0.491040392,0.547408557,0.927431148,0.801252196,0.582489322,0.450845836,1.264875219,0.993037462,4.60502079,5.148842879,6.05833894,6.63443654,6.409069168,8.138060238
20.23985,0.257142882,0.253396603,0.495701909,0.552394789,0.934583286,0.802436695,0.586057969,0.456774432,1.261552316,0.988462937,4.5945349,5.16287264,6.11103559,6.657027521,6.471392208,8.233312775
20.26765,0.264231633,0.23797509,0.494819409,0.551762173,0.933157413,0.80348535,0.587734278,0.45901331,1.268342202,0.99912313,4.655815053,5.190860004,6.127130535,6.656966761,6.482928518,8.221388795
20.29545278,0.258561647,0.231065646,0.494778822,0.548160437,0.939161472,0.808948903,0.590477967,0.471065796,1.268269182,1.001284744,4.694666309,5.230286086,6.148620451,6.687356055,6.553241213,8.269815416
20.32326389,0.262501127,0.233718015,0.498960047,0.551307145,0.944234699,0.81436601,0.594707253,0.486199574,1.275870469,1.01106669,4.731085265,5.281691505,6.198028621,6.725699359,6.607072299,8.281922118
20.35105,0.269823565,0.222616938,0.505266645,0.549644103,0.946155196,0.819538338,0.595229036,0.48165851,1.286223599,1.011040284,4.73668591,5.315531406,6.231674779,6.749064418,6.582864948,8.369095535
20.37883889,0.270526565,0.223498081,0.501462598,0.559381296,0.948518984,0.822386461,0.598180953,0.475632448,1.291929951,1.014886567,4.782820615,5.341909166,6.283018317,6.828445827,6.649881722,8.369095535
20.406625,0.268763658,0.212835434,0.503675928,0.556722845,0.955493443,0.823538678,0.606582373,0.475149241,1.295588501,1.018674124,4.821215149,5.353503794,6.317323298,6.852721017,6.699959101,8.419998391
20.43443333,0.268318982,0.237801227,0.507076897,0.564529225,0.966569817,0.828238235,0.609548505,0.498253028,1.30275599,1.020915241,4.891327641,5.408166812,6.371004119,6.885624888,6.724857121,8.445973995
20.46224444,0.2573329,0.228556029,0.500229929,0.560630161,0.967521492,0.831609787,0.609902576,0.477296441,1.304481417,1.025063348,4.878960941,5.476674712,6.449121942,6.91866026,6.795760115,8.537714076
20.49005556,0.279497588,0.288884769,0.508836316,0.553465248,0.96850966,0.838361324,0.609337455,0.513084432,1.317318701,1.030442714,4.93234555,5.48479228,6.36433638,6.952192126,6.828902184,8.550991096
20.51784722,0.278556299,0.245084489,0.50442508,0.557800949,0.971352583,0.839500238,0.606951073,0.491618215,1.318305096,1.028721065,4.961045117,5.522108298,6.424490236,7.029439898,6.875501899,8.618870699
20.54566111,0.285832231,0.239415266,0.508171891,0.571327036,0.97514296,0.838990902,0.614565295,0.493542772,1.32202694,1.030959274,5.043737478,5.50951705,6.437131134,7.100019491,6.916215786,8.659680265
20.57347222,0.275627921,0.226008109,0.508271081,0.567806437,0.97653884,0.840317887,0.620840307,0.502500051,1.333724628,1.037162843,5.026893668,5.551596896,6.511491095,7.091144774,7.020790297,8.687345076
20.60128333,0.270586151,0.219720854,0.510389098,0.565036967,0.984747605,0.848452744,0.623527661,0.494986831,1.342157341,1.044591106,5.050473516,5.560461844,6.556167309,7.127025958,6.999494697,8.743545944
20.62909167,0.264171131,0.202800435,0.508702463,0.565059912,0.983256969,0.853469818,0.6310962,0.514944322,1.352354478,1.048223126,5.137282803,5.603166534,6.568996531,7.163391981,7.071168624,8.772093207
20.65689722,0.286776992,0.209069864,0.511822026,0.577726039,0.987991698,0.859006286,0.6317406,0.505186125,1.360554496,1.05311791,5.140761601,5.68761076,6.594998564,7.228264588,7.085640644,8.829761413
20.68470833,0.276775008,0.210207419,0.514362623,0.577614831,0.996055422,0.862204452,0.639295313,0.50541609,1.35765398,1.061503138,5.198574935,5.682990943,6.654389588,7.228264588,7.159697063,8.844225741
20.71251111,0.251009946,0.214184054,0.508498882,0.576713327,0.998909469,0.860274308,0.637779349,0.509264241,1.367603566,1.06593296,5.213138442,5.742900777,6.647881622,7.265930348,7.236022772,8.888441007
20.74031667,0.270453223,0.220963777,0.513121727,0.571335475,1.002931797,0.86822334,0.640682955,0.512398262,1.381142688,1.063922431,5.273489476,5.75690716,6.688179236,7.285004208,7.243529026,8.96351586
20.76812778,0.255955259,0.206845141,0.517586437,0.571407337,1.007598029,0.866661538,0.646038367,0.512343972,1.378776449,1.073166696,5.29618957,5.843015188,6.749965154,7.343029494,7.330187506,9.055144251
20.795925,0.264370566,0.209041581,0.520116248,0.572071322,1.01137607,0.873807287,0.649567402,0.518013274,1.378181327,1.074569517,5.35081068,5.818355778,6.813437206,7.352784399,7.329934387,9.055144251
20.82371667,0.273146919,0.201397803,0.519303227,0.572723136,1.011930089,0.874248774,0.64645085,0.521146301,1.400784044,1.076245575,5.395075967,5.87213024,6.841877902,7.392584754,7.378077986,9.070844572
20.85151944,0.254143594,0.215405462,0.522877707,0.578321842,1.01689657,0.881886027,0.649594762,0.531318152,1.406805793,1.080475922,5.427506715,5.842486057,6.863601383,7.452872084,7.427264068,9.133872286
20.87931944,0.25081329,0.205160417,0.525154108,0.580385432,1.021642273,0.878765392,0.652120684,0.527150803,1.412584137,1.087963073,5.448318833,5.906981249,6.892936875,7.503940499,7.469329164,9.181778707
20.90711111,0.280086629,0.214895105,0.521843416,0.573174319,1.025078667,0.885222127,0.655480068,0.531464123,1.414005411,1.097470471,5.4649219,6.004162464,6.959894485,7.566833415,7.528224523,9.214174035
20.93492222,0.274185685,0.21842598,0.52254519,0.570185839,1.030228012,0.889905387,0.656873046,0.530823011,1.420213373,1.099487953,5.546439795,6.014558393,6.990102303,7.556126086,7.528224523,9.230510977
20.96273333,0.286905297,0.248257789,0.525033484,0.578318261,1.034068265,0.88862278,0.659289225,0.529412548,1.423236464,1.107799222,5.568053992,6.073177291,6.99787999,7.588181458,7.624055318,9.329891565
20.99052222,0.270193888,0.267311227,0.53028913,0.582205163,1.044142428,0.897977223,0.670351204,0.540233649,1.452570509,1.105775129,5.581417686,6.035797625,7.059968691,7.663691132,7.659851198,9.363799833
21.01833056,0.288465057,0.223657093,0.526157446,0.578483134,1.036569892,0.900075856,0.671038004,0.542601228,1.442738656,1.105637453,5.60350234,6.0410686,7.099092544,7.707678581,7.677611203,9.415078484
21.04614167,0.267834271,0.211005451,0.530599883,0.581948698,1.044321679,0.903603964,0.680865874,0.547416504,1.451770566,1.117622951,5.635140621,6.127786519,7.130992403,7.707678581,7.732329807,9.432374806
21.07395,0.296035022,0.221466426,0.528789212,0.586736839,1.048529656,0.905929906,0.685410521,0.559108578,1.456871312,1.119284482,5.676733052,6.183836221,7.13910096,7.775166248,7.760049116,9.537887959
21.10173889,0.270323928,0.213360466,0.531133589,0.579077176,1.049438529,0.912384539,0.691755498,0.556379999,1.45930885,1.12474895,5.728261916,6.195172326,7.237629291,7.775166248,7.79748713,9.555604468
21.12954444,0.294326148,0.219424522,0.529161375,0.581516646,1.053816519,0.920551598,0.697008726,0.556565542,1.47263197,1.129191626,5.74724718,6.229440517,7.220957572,7.786481139,7.816385375,9.609650003
21.15733333,0.288149517,0.230398489,0.531274529,0.58781229,1.056961394,0.915277073,0.693451002,0.552245087,1.479911571,1.138980474,5.795852505,6.276265797,7.279730163,7.867793979,7.892870959,9.646323027
21.18514167,0.265597964,0.233256583,0.533784703,0.59213519,1.063823744,0.918483004,0.696453849,0.550092903,1.487951237,1.139852554,5.805549796,6.31198801,7.271279723,7.879342495,7.892870959,9.664701827
21.21295,0.252076281,0.232648053,0.535412215,0.597846751,1.066847121,0.926120969,0.705549228,0.560151733,1.487870768,1.141930998,5.850689322,6.32997736,7.374768517,7.950710823,7.951633667,9.739285051
21.24075833,0.295656861,0.219687983,0.532575211,0.599422062,1.076360484,0.933241401,0.706767307,0.552869158,1.498585674,1.142535232,5.911834449,6.372383594,7.392474939,7.975059881,8.011657438,9.75806869
21.26856667,0.258003186,0.220249071,0.536588229,0.591355721,1.080348717,0.930321672,0.707666633,0.562480443,1.518931284,1.145208831,5.906412009,6.415669463,7.392321401,7.962877637,8.021712655,9.85434157
21.296375,0.272526767,0.231835086,0.535436521,0.602200947,1.08067341,0.940153141,0.719246648,0.566207212,1.514514119,1.15453813,5.979957155,6.421973745,7.463966994,8.073770314,8.063159435,9.834579971
21.32417778,0.265157144,0.234481203,0.538644707,0.596627557,1.092249079,0.943875037,0.717193894,0.560843585,1.526870509,1.163772421,6.022954847,6.479092977,7.491685524,8.086372072,8.104041464,9.893120048
21.35197778,0.29055514,0.220257272,0.542450379,0.595001532,1.094817564,0.945417561,0.723085519,0.574220334,1.534819126,1.164802952,6.039332916,6.511208524,7.603535478,8.086372072,8.156333477,9.932591219
21.37976944,0.283765277,0.249542771,0.539095174,0.595243122,1.097834246,0.943776585,0.727594456,0.587579124,1.535016209,1.164812502,6.089058853,6.537334404,7.603449129,8.111769003,8.156829341,9.952518966
21.40756944,0.259828364,0.230385735,0.543351642,0.599623148,1.102097999,0.952579047,0.728578161,0.582075052,1.550829476,1.174729966,6.111775091,6.604457223,7.603535478,8.201990366,8.199169013,10.03315091
21.43535833,0.274942889,0.23329131,0.543493755,0.605247656,1.107048122,0.959132858,0.739111114,0.626515723,1.548746004,1.181612398,6.174972,6.577123493,7.670857643,8.162906052,8.209805239,10.07396381
21.46316111,0.265721087,0.272192168,0.54753537,0.613144021,1.109594356,0.960686398,0.739562418,0.593262353,1.561446999,1.18310498,6.151542727,6.658415386,7.710216757,8.228594693,8.264082068,10.05354075
21.49096944,0.265747154,0.248054463,0.54627836,0.609766054,1.109508074,0.964735574,0.741315915,0.608418021,1.566684593,1.189901896,6.209805947,6.693118162,7.710216757,8.254803027,8.352993647,10.13636608
21.51877778,0.264172441,0.239350471,0.547170827,0.612373578,1.118226478,0.965308782,0.74611255,0.613178084,1.578452113,1.195846269,6.245454161,6.749719684,7.79037414,8.281705816,8.364327209,10.2426828
21.54656944,0.272708666,0.246084229,0.549664544,0.615273953,1.119936523,0.973562002,0.750767489,0.611195719,1.593066345,1.199035901,6.306395056,6.728666051,7.760022213,8.308684463,8.398405973,10.22101805
21.57438056,0.272971648,0.229942188,0.547145205,0.606418213,1.12677319,0.973110286,0.753766706,0.608700709,1.588882,1.208102089,6.29985795,6.778693035,7.79037414,8.3633421,8.467938217,10.28578859
21.60217778,0.267361972,0.242584442,0.552278413,0.616844878,1.130257334,0.980931838,0.757653707,0.614494092,1.596145983,1.213121828,6.330792316,6.814854361,7.862258531,8.3633421,8.479395354,10.30756308
