Time,M0-1 - 0%,M1-1 - 0%,M2-1 - 1%,M3-1 - 1% ,M4-1 - 10%,M5-1 - 10%,M6-1 - 100%,M7-1 - 100%,M0-2 - 3%,M1-2 - 3%,M2-2 - 1%,M3-2 - 1%,M4-2 - 6%,M5-2 - 6%,M6-2 - 8%,M7-2 - 8%
25.18853611,5.28907781,7.402294349,6.893210394,7.784293508,0.456950396,0.371556996,0.194307564,0.069983045,11.98747572,11.45035799,12.15882882,11.70392489,12.38480759,10.64707567,8.3195074,5.38058038
25.21633333,5.304621588,7.392584754,6.924648078,7.784494845,0.467029659,0.362597319,0.106439049,0.061684211,11.98747572,11.48231918,12.12381522,11.76498109,12.45484788,10.62126546,8.352993647,5.415984548
25.24413889,5.358576743,7.432466555,6.988349164,7.879610704,0.459566832,0.37395054,0.152063568,0.021550134,11.98747572,11.51435069,12.15882882,11.67319573,12.45484788,10.67340857,8.409790197,5.424022726
25.27194444,5.348963839,7.514374204,7.020752804,7.901384497,0.467127376,0.365458344,0.108137828,0.071978147,11.96054471,11.51435069,12.26434465,11.70392489,12.45484788,10.64707567,8.491100295,5.484702859
25.29975556,5.407826554,7.587965843,7.070391692,7.92299194,0.470760819,0.381779101,0.154974846,0.119843625,11.98747572,11.54645263,12.26434465,11.70333426,12.45484788,10.64707567,8.515273164,5.497086422
25.32754722,5.454078658,7.566942024,7.078611946,7.955875271,0.472635176,0.370187893,0.138663687,0.071603511,11.98747572,11.54645263,12.19392153,11.73412583,12.45484788,10.69979316,8.611065341,5.517878362
25.35533889,5.481347872,7.641719045,7.129169912,7.989205749,0.476593658,0.375932911,0.154364799,0.056769449,11.98747572,11.57862508,12.22909343,11.73412583,12.48998389,10.67340857,8.598857959,5.543121512
25.38315,5.502018798,7.696690698,7.172162355,8.057017265,0.47598319,0.380573247,0.129825954,0.055987122,11.98747572,11.48231918,12.19392153,11.76498109,12.52519727,10.69979316,8.672830545,5.560084166
25.41094722,5.572596907,7.741183697,7.233139692,8.04554634,0.475480681,0.374846495,0.199880722,0.075312021,11.98747572,11.57862508,12.26434465,11.73412583,12.48998389,10.64707567,8.685252144,5.590127097
25.43875278,5.611993285,7.741301218,7.268881927,8.079999717,0.47838468,0.376007186,0.129821481,0.09625878,12.0424038,11.51435069,12.19392153,11.79651735,12.52519727,10.75271763,8.761287813,5.633826544
25.46656111,5.623071498,7.798051057,7.341467095,8.11469789,0.477695166,0.388709799,0.148661548,0.052150736,12.06994176,11.51435069,12.15882882,11.73412583,12.52519727,10.72622949,8.761015953,5.669538598
25.49436944,5.633888165,7.844238798,7.359747479,8.173451541,0.489089804,0.384328515,0.18211965,0.097253445,12.09752908,11.54645263,12.22909343,11.73412583,12.52519727,10.72622949,8.773807426,5.674122915
25.52216944,5.697380875,7.90298785,7.387700973,8.197201461,0.48318069,0.380293218,0.110864598,0.09515274,12.06994176,11.51435069,12.22909343,11.76498109,12.52519727,10.72622949,8.891442993,5.701230803
25.54996389,5.716451799,7.950844122,7.463492875,8.24564034,0.488007801,0.387954851,0.11658242,0.052328685,12.09752908,11.57862508,12.15882882,11.76498109,12.52519727,10.75271763,8.958624395,5.742577527
25.57777778,5.739584398,7.974926246,7.511953365,8.306579164,0.488331495,0.383636512,0.106953315,0.096416901,12.09752908,11.54645263,12.15882882,11.73412583,12.52519727,10.75271763,8.972228853,5.765985897
25.60558056,5.786575358,8.024083532,7.512046532,8.344015347,0.489184504,0.39125899,0.144326146,0.088478177,12.09752908,11.48231918,12.22909343,11.79590013,12.52519727,10.77975138,8.985700848,5.803913709
25.63338889,5.834388135,8.036480683,7.541561925,8.35647931,0.489919661,0.388774807,0.139018205,0.051500283,12.09752908,11.51435069,12.19392153,11.82750152,12.52519727,10.72622949,9.040813584,5.857128106
25.66120278,5.871118039,8.111769003,7.581036773,8.382004593,0.492801331,0.396686371,0.142826776,0.240485317,12.09752908,11.57862508,12.22909343,11.85978923,12.52519727,10.83398056,9.082758233,5.847392545
25.68901111,5.895896594,8.13723184,7.611549452,8.432834179,0.493643436,0.394786522,0.119750355,0.147802842,12.12564554,11.57862508,12.26434465,11.73412583,12.5612493,10.83398056,9.139464156,5.852391093
25.71682222,5.942385407,8.086372072,7.714201449,8.44583002,0.499486939,0.395793441,0.152186828,0.051584384,12.09752908,11.57862508,12.22909343,11.82812004,12.52519727,10.806839,9.153766355,5.911718418
25.74462222,5.950636779,8.228285257,7.724712373,8.497981214,0.498322891,0.400351875,0.111000875,0.028786891,12.09752908,11.54645263,12.26434465,11.79651735,12.52519727,10.83398056,9.255733427,5.952338375
25.77243056,5.980713037,8.268245402,7.799583083,8.524302458,0.498586497,0.396251499,0.150549811,0.063273886,12.12564554,11.51435069,12.26434465,11.79590013,12.52519727,10.806839,9.255733427,5.98834926
25.80023333,6.060026181,8.295184285,7.777869119,8.577748241,0.510392764,0.393486263,0.12317991,0.040740663,12.06994176,11.57862508,12.26434465,11.85916942,12.5612493,10.86169099,9.330389536,5.967712432
25.82802222,6.100449281,8.404981948,7.864700162,8.577748241,0.515261623,0.39920926,0.113992409,0.059635422,12.09752908,11.57862508,12.26434465,11.8909039,12.5612493,10.86117612,9.375989206,6.03566438
25.85582222,6.11858179,8.349606681,7.898212354,8.645955057,0.510520065,0.397920401,0.140819582,0.085993823,12.09752908,11.57862508,12.26434465,11.79651735,12.52519727,10.86169099,9.39128934,6.051687242
25.88361389,6.141710846,8.432780739,7.92042918,8.632244138,0.504927087,0.397332577,0.10408293,0.062089585,12.09752908,11.57862508,12.26434465,11.82750152,12.52519727,10.86117612,9.42213555,6.067849823
25.91140556,6.236206281,8.461337373,7.942927199,8.687345076,0.51289393,0.40431883,0.157875039,0.073794004,12.09752908,11.57862508,12.33664536,11.92270505,12.5612493,10.86117612,9.500458077,6.122459242
25.93921667,6.198061877,8.518524692,8.000173211,8.743545944,0.521216618,0.406381307,0.121757331,0.112660781,12.09752908,11.57862508,12.26434465,11.8909039,12.52519727,10.86117612,9.532163845,6.144372208
25.967025,6.246125981,8.533183788,8.011686621,8.715408451,0.522719892,0.408843316,0.125810449,0.041760626,12.12564554,11.57862508,12.22909343,11.8909039,12.52519727,10.86117612,9.596620221,6.155571908
25.99481944,6.31994839,8.591662909,8.058368059,8.829761413,0.518089654,0.406002353,0.110349787,0.033221771,12.18203207,11.57862508,12.22909343,11.85916942,12.52519727,10.94464129,9.596620221,6.189389201
26.02262778,6.339808974,8.606612035,8.129949972,8.829761413,0.524698102,0.40850598,0.086206704,0.071290923,12.12564554,11.57862508,12.19392153,11.92270505,12.59738228,10.91676333,9.712532019,6.246905619
26.05043889,6.380500679,8.651591992,8.178218848,8.873562978,0.522596582,0.405911666,0.085372492,0.065051512,12.09752908,11.57862508,12.26434465,11.92335193,12.59738228,10.88894163,9.712318046,6.264373402
26.07824444,6.41170654,8.758652747,8.215238358,8.873917679,0.525634302,0.411214955,0.102414222,0.07278676,12.15381318,11.61155017,12.26434465,11.82750152,12.5612493,10.94464129,9.729057188,6.270218345
26.10604722,6.437861239,8.77423325,8.252395905,8.918077963,0.531044016,0.414749069,0.089199504,0.080812812,12.09752908,11.57862508,12.26434465,11.89154943,12.63359631,10.91676333,9.79710817,6.30586754
26.13383611,6.523244688,8.821521486,8.227518965,8.99353354,0.532180358,0.415565235,0.105692555,0.041349013,12.09752908,11.57862508,12.22909343,11.92335193,12.63359631,10.94464129,9.849062829,6.335872778
26.16164444,6.512353731,8.901779039,8.264995831,8.993723747,0.532139453,0.420602212,0.08757878,0.046690385,12.09752908,11.57862508,12.22909343,11.82750152,12.66989149,10.94464129,9.866430218,6.36620844
26.18945556,6.561900138,8.853511073,8.328517558,9.008761274,0.543159182,0.419957455,0.111408867,0.060796532,12.09752908,11.57862508,12.26434465,11.85916942,12.66989149,10.94464129,9.919366349,6.378607327
26.21727222,6.606517543,8.950912015,8.393457299,9.055144251,0.545046515,0.418042764,0.183921913,0.05651906,12.09752908,11.57862508,12.22909343,11.85916942,12.66989149,10.97257556,9.955254272,6.447156375
26.245075,6.628709742,8.934437057,8.406374107,9.070844572,0.565014641,0.424434965,0.180735201,0.034835134,12.15381318,11.57862508,12.30045348,11.8909039,12.66989149,10.97257556,10.00904532,6.42828334
26.27286111,6.657325461,9.000710964,8.446123438,9.070844572,0.568754019,0.420693937,0.105849129,0.078302617,12.12564554,11.57862508,12.30045348,11.89154943,12.63359631,10.97257556,10.08242158,6.504691195
26.30067222,6.727199033,9.068298122,8.499825372,9.086370539,0.566860209,0.422861474,0.094335146,0.075728196,12.15381318,11.57862508,12.33664536,11.85916942,12.66989149,10.97257556,10.08242158,6.49827268
26.32848056,6.739035259,9.068531033,8.540718379,9.133872286,0.547485966,0.426783397,0.103129568,0.054963659,12.15381318,11.57862508,12.33664536,11.8909039,12.66989149,10.97257556,10.10108353,6.543927255
26.35627222,6.756840245,9.102596645,8.554438043,9.165719684,0.549852408,0.432415679,0.085205358,0.062291134,12.12564554,11.61155017,12.30045348,11.89154943,12.66989149,10.97257556,10.15723554,6.55052579
26.38408056,6.823380703,9.189771643,8.554600287,9.165719684,0.556062739,0.427705287,0.097453322,0.019439288,12.09752908,11.61155017,12.3729204,11.85916942,12.66989149,11.00110567,10.15723554,6.597218314
26.41188611,6.885508627,9.172234324,8.568175763,9.197860571,0.556483782,0.432661731,0.17208271,0.079560411,12.18203207,11.57862508,12.3729204,11.98780691,12.66989149,11.00110567,10.1953274,6.597267562
26.43967778,6.891800879,9.243552224,8.596031203,9.149683483,0.562648128,0.433992002,0.097415256,0.078157664,12.15381318,11.57862508,12.33664536,11.95522119,12.66989149,11.02969443,10.29186226,6.630989429
26.46748889,6.949292657,9.243295722,8.623960762,9.198069014,0.565107293,0.439153041,0.095808913,0.037990801,12.15381318,11.61155017,12.3729204,11.98780691,12.74433082,11.05834191,10.29213784,6.67922899
26.49528889,6.994513388,9.33409842,8.666669302,9.214174035,0.573131652,0.435921363,0.127492304,0.071399772,12.12564554,11.57862508,12.3729204,11.98780691,12.66989149,11.00110567,10.3510102,6.721340524
26.52309444,7.007572527,9.297587876,8.638120689,9.279878129,0.574140236,0.443546343,0.108006775,0.088313093,12.12564554,11.61155017,12.33664536,12.02046228,12.63359631,11.00110567,10.39077797,6.749719684
26.55089167,7.094524964,9.352663435,8.695122902,9.214174035,0.577475046,0.443104955,0.135471981,0.046642188,12.21030225,11.57862508,12.40927871,12.02046228,12.66989149,11.02969443,10.43124022,6.771316435
26.57869167,7.122141684,9.408537985,8.681234459,9.246871415,0.574371684,0.439239618,0.131093563,0.03484499,12.12564554,11.57862508,12.40927871,11.95522119,12.66989149,11.05834191,10.43124022,6.771260702
26.6065,7.149905394,9.427773935,8.66649762,9.246871415,0.581597665,0.44111691,0.101204416,0.087387479,12.18203207,11.67762159,12.40927871,12.02046228,12.66989149,11.08704818,10.47182816,6.807553849
26.63430833,7.191414214,9.465511812,8.738641911,9.230510977,0.580725511,0.444671052,0.11699687,0.052642879,12.15381318,11.61155017,12.40927871,11.98780691,12.66989149,11.05834191,10.49246502,6.836909881
26.66209722,7.212691902,9.484849909,8.709727142,9.263255371,0.583437369,0.444438616,0.107819928,0.066214197,12.18203207,11.64454898,12.3729204,12.05318741,12.66989149,11.08704818,10.49246502,6.859199285
26.68989167,7.255662449,9.50393453,8.767812468,9.279878129,0.585968703,0.447256478,0.105398412,0.057044989,12.18203207,11.67762159,12.40927871,12.02046228,12.70706866,11.08704818,10.51313431,6.881726758
26.71770278,7.284777924,9.582028348,8.767812468,9.296525067,0.589398832,0.450935493,0.13218317,0.064474005,12.18203207,11.67762159,12.40927871,11.98780691,12.66989149,11.05834191,10.53383605,6.919572154
26.74550833,7.33604288,9.601854691,8.782516365,9.263255371,0.59336165,0.446617831,0.120737295,0.00671253,12.18203207,11.61155017,12.40927871,11.98780691,12.74433082,11.08704818,10.55487583,6.989258477
26.77331667,7.388533776,9.62171413,8.797240389,9.313196205,0.595250486,0.449516449,0.103274679,0.049523561,12.18203207,11.7107681,12.40927871,11.95522119,12.70706866,11.11637782,10.55457029,6.965755519
26.80111667,7.42685883,9.66183896,8.753305848,9.313196205,0.60242105,0.459122125,0.103917657,0.02717797,12.18203207,11.61155017,12.40927871,12.05318741,12.74433082,11.08704818,10.57564307,6.997150198
26.82890556,7.473278951,9.702406189,8.81216695,9.313196205,0.599142615,0.458475707,0.125878403,0.053009712,12.21030225,11.64454898,12.3729204,12.02046228,12.78167807,11.08704818,10.59674936,7.020807663
26.85671389,7.488746884,9.743428503,8.857070665,9.313196205,0.601701901,0.456312956,0.115853875,0.063415004,12.12564554,11.7107681,12.48388845,12.05318741,12.70706866,11.08704818,10.59674936,7.077013045
26.88452222,7.520295553,9.764151222,8.797240389,9.279878129,0.60451427,0.455870973,0.1084314,0.083791064,12.21030225,11.67762159,12.40927871,12.02046228,12.70706866,11.08704818,10.63906262,7.08505387
26.91231111,7.568283812,9.764151222,8.842082071,9.329891565,0.605913444,0.46223724,0.11202416,0.045617966,12.18203207,11.64454898,12.40927871,12.08666239,12.74433082,11.11637782,10.6178892,7.117697023
26.94011667,7.62528237,9.78490942,8.857070665,9.296525067,0.608480874,0.47032167,0.118508031,0.05412072,12.21030225,11.7107681,12.40927871,12.02046228,12.78167807,11.11637782,10.66058651,7.176066574
26.967925,7.683479139,9.826862286,8.872267811,9.330113319,0.609374003,0.468549759,0.12836688,0.174267374,12.21030225,11.7107681,12.44653994,12.08666239,12.78167807,11.11637782,10.68214506,7.184335552
26.99573611,7.666738522,9.80570313,8.902725874,9.329891565,0.61545927,0.469373339,0.11259561,0.027827712,12.18203207,11.7107681,12.40927871,12.02113942,12.74433082,11.08704818,10.63906262,7.261284615
27.023525,7.777528981,9.848058162,8.887486208,9.296525067,0.620161264,0.477530276,0.111188172,0.061647237,12.21030225,11.7107681,12.44653994,12.12021021,12.74433082,11.08704818,10.66058651,7.252726504
27.05132222,7.786129114,9.869290797,8.902725874,9.346833243,0.622646297,0.481488719,0.111484233,0.052846242,12.21030225,11.64454898,12.44653994,11.98780691,12.81911052,11.11637782,10.63906262,7.278801331
27.07913056,7.820969657,9.890560227,8.94896023,9.346833243,0.622736164,0.479420649,0.10277939,0.066485993,12.21030225,11.7107681,12.44653994,12.12021021,12.78167807,11.14576873,10.68214506,7.313868553
27.10693889,7.829895566,9.912209002,8.995783933,9.363799833,0.628883436,0.482044767,0.120860285,0.044813238,12.15381318,11.67762159,12.48388845,12.02113942,12.81911052,11.17522097,10.70373829,7.313868553
27.13473889,7.87415354,9.97738388,9.011569203,9.415078484,0.63016554,0.484475341,0.103016454,0.050428377,12.09752908,11.67762159,12.52132437,12.12021021,12.81911052,11.08704818,10.72536624,7.349781558
27.16254444,7.983678504,9.999540958,9.043207335,9.346833243,0.629207215,0.484534536,0.124584129,0.131641198,12.09752908,11.67762159,12.48388845,12.12021021,12.78167807,11.11637782,10.72536624,7.376532005
27.19035556,7.983912652,9.97738388,9.059265822,9.415078484,0.637115729,0.485029669,0.125265548,0.052410088,12.12564554,11.67762159,12.48388845,12.08666239,12.81911052,11.17522097,10.79144667,7.431328564
27.21814722,7.983678504,9.97738388,9.059265822,9.415078484,0.650454321,0.490936801,0.126715525,0.036165417,12.12564554,11.67762159,12.40927871,12.12021021,12.78167807,11.11637782,10.72536624,7.440534814
27.24593611,8.039931424,10.02173752,9.059265822,9.415307677,0.650810271,0.489758552,0.121588865,0.011231496,12.12564554,11.7107681,12.44653994,12.05386598,12.81911052,11.14576873,10.79144667,7.459059328
27.27374722,8.087667637,10.02173752,9.091452331,9.46728084,0.648415932,0.494296409,0.133177242,0.036670499,12.18203207,11.7107681,12.48388845,12.18752476,12.81911052,11.14576873,10.79144667,7.544137485
27.30153611,8.116587712,10.02173752,9.123943704,9.432839914,0.642033687,0.493930315,0.116146836,0.064190472,12.15381318,11.7107681,12.48388845,12.12021021,12.81911052,11.23490099,10.81354526,7.525094464
27.32933889,8.146443938,10.0439736,9.107792105,9.467044569,0.654695024,0.495358471,0.112652123,0.081641698,12.09752908,11.7107681,12.44653994,12.12021021,12.78167807,11.11637782,10.81354526,7.592587829
27.35714444,8.195204779,10.02173752,9.156741942,9.449696827,0.6538533,0.501364965,0.101263806,0.068585671,12.15381318,11.7107681,12.52132437,12.15383097,12.81911052,11.17522097,10.81354526,7.592678619
27.38495833,8.245248378,10.06624925,9.173176912,9.432374806,0.660217346,0.50118051,0.113751268,0.078276804,12.15381318,11.7107681,12.48388845,12.08666239,12.81911052,11.17522097,10.88108083,7.641754162
27.41274444,8.27577305,10.11166036,9.156741942,9.449696827,0.661315953,0.50103466,0.12247212,0.068400656,12.15381318,11.7107681,12.48388845,12.12021021,12.81911052,11.17522097,10.83602001,7.621963763
27.44055278,8.296358808,10.13442742,9.240035045,9.449696827,0.653301532,0.500701349,0.120638429,0.099145502,12.21030225,11.7107681,12.40927871,12.15383097,12.81911052,11.20473462,10.88108083,7.681937195
27.46834167,8.33850608,10.11166036,9.240035045,9.519954336,0.656522494,0.500844563,0.130420402,0.047116674,12.15381318,11.7107681,12.5588478,12.12021021,12.81911052,11.20473462,10.90366697,7.691938615
27.49615278,8.33765852,10.11166036,9.274064099,9.467044569,0.670868234,0.506116619,0.13332979,0.057674401,12.18203207,11.7107681,12.48388845,12.15383097,12.81911052,11.20473462,10.92664311,7.763414193
27.52393889,8.39028104,10.11166036,9.240035045,9.484654677,0.667530907,0.506052969,0.116362022,0.032373028,12.12564554,11.7107681,12.5588478,12.18752476,12.81911052,11.20473462,10.94965765,7.753042659
27.551725,8.422103143,10.13442742,9.291116665,9.519954336,0.670956248,0.508372165,0.121213329,0.041116895,12.21030225,11.7107681,12.48388845,12.12021021,12.81911052,11.23490099,10.99580211,7.79469981
27.57952778,8.432830397,10.15723554,9.274064099,9.537887959,0.675534911,0.507706524,0.126951968,0.066528859,12.18203207,11.7107681,12.5588478,12.18823723,12.81911052,11.20473462,10.97271064,7.773896887
